name,link,desc,chef,prepTime,cooktime,total,ingredients,instructions,rating,num_of_reviews,calories,servings,fat,carb,protein,cholesterol,sodium,image
NEELAGIRI ROTI,https://www.vahrehvah.com/neelagiri-roti,"Neelagiri roti is a green color roti which is very attracting, tasty and healthy with all the greens-pudina, methi and coriander leaves in it.

",Vahchef,10 mins,8 mins,8 mins,"8360, 9009, 8912, 9346, 9347, 9260, 8334, 9085, 8360, 9009, 8912, 9346, 9347, 9260, 8334, 9085","Take some oil in a hot pan and add mint leaves, coriander leaves, methi leaves, green chillies, cumin seeds, and saute it for 2-3 minutes till it becomes nice paste.
Switch off the flame and add salt, then blend it into nice paste and keep it aside.
&nbsp;Now take wheat flour, blended paste and mix it nicely to make a nice chapati dough.
Add little oil and knead it again.
Make small portions and roll them like roti&rsquo;s.
&nbsp;Pan fry them with oil, butter or ghee till it becomes golden color.
Transfer in a plate to serve hot.",3.5,89,362.5,2,2.5,NULL,13,0,2,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/dcde5f14d62ad487e54b6278b78b8a8b.JPG
MANGO DIPPING- SUMMER SALSA,https://www.vahrehvah.com/mango-dipping-summer-salsa,"This mango salsa recipe is so easy, it takes just minutes to prepare. Simply toss the ingredients in your food processor, or chop and combine by hand. Either way, this simple mango salsa tastes divine.  Use it as a dip for cooked prawns, or as a topping over grilled fish or chicken",Vahchef,10 mins,10 mins,10 mins,"8455, 9121, 9348, 9349, 8334, 8646, 9122, 8455, 9121, 9348, 9349, 8334, 8646, 9122","In a bowl add cumin seeds and crush it with a pestle.
Add onion, green chilies, mango, salt and crush it again
Add lime juice, coriander leaves and crush it until it becomes sauce consistency.Now the mango dipping is ready to serve with papad.",3.4,42,66.8,2,0.4,NULL,0.8,0,1,https://6d1bdf0e0edb084eae10-5bfabe5484726969ac662c6d377e2f3c.ssl.cf2.rackcdn.com/uploads/30644/a7164c5685a5fa6837c4d2a065c25f0d.png
HOMEMADE NOODLES,https://www.vahrehvah.com/homemade-noodles,Homemade noodles are much easier to make than you think and you don't even need a pasta machine.,Vahchef,10 mins,mins,mins,"9350, 8922, 9351, 9350, 8922, 9351","1. Take a bowl and add egg and beat it then add flour and mix it to form a tight dough and keep aside.
2. Roll the dough using rolling pin.
3. Sprinkle flour and fan fold it and cut it into thin or thick slices as shown in the video.
4. Boil water in a pan and add noodles, little salt and cook the noodles and transfer it into the strainer and pour the cold water.
5. Now the homemade noodles are ready.",2.4154,65,0,4,0,NULL,0,0,0,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/16740cb4999cbc387778a48cd409c43b.jpg
PICKLED VEGETABLES CHINESE STYLE,https://www.vahrehvah.com/pickled-vegetables-chinese-style,"This Chinese-style pickled vegetables  is a combination of  all different vegetables is the perfect appetizer dish to complement any chinese meal, and so unbelievably easy to make.",Vahchef,10 mins,mins,mins,"9352, 9353, 9354, 8334, 8705, 9355, 9356, 9352, 9353, 9354, 8334, 8705, 9355, 9356","In a bowl add shallots, cucumber, carrots, little salt and toss it.
In this add red and green chilies and mix it.
After 15 minutes add sugar, rice vinegar and mix it and keep aside for 1 hour.Now the pickled vegetables Chinese style is ready.",3.5,89,71.84,4,0.52,NULL,3.33,0,47,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/331d1c05e81d2cff85dc91ccc7b18c88.jpg
LAHSUN KI CHUTNEY,https://www.vahrehvah.com/lahsun-ki-chutney-2,"Lahsun ke  laal chutney is a spicy hot garlic chutney. Popularly used in chaats like vada pav, chillas etc. A pungent chutney of garlic, spiced up with red chili powder and pepped up with lemon juice. Lahsun ki chutney combines wonderfully with plain and simple dishes.",Vahchef,10 mins,5 mins,5 mins,"8957, 9357, 9358, 8334, 8342, 9359, 9360, 9361, 8705, 8669, 8957, 9357, 9358, 8334, 8342, 9359, 9360, 9361, 8705, 8669","Gring coriander seeds to coarse powder.
In the same blender, add green chillies, garlic, salt, red chili powder, mint leaves, coriander leaves, tomato, sugar, little water and blend it again into a coarse paste.
&nbsp;Heat oil in a pan and switch off the flame and add coarse paste and mix thoroughly.The lahsun ki chutney is ready to serve with roti or pulka.",2.5000,2,160.5,4,0.5,NULL,6,0,17,https://6d1bdf0e0edb084eae10-5bfabe5484726969ac662c6d377e2f3c.ssl.cf2.rackcdn.com/uploads/30647/cf99fe1da5563e9f1f6e8d8a8e6a079a.png
MOONG DAL KA BHAJIYA,https://www.vahrehvah.com/moong-dal-ka-bhajiya,"Moong dal ka bhajiya is a snack recipe. When you don't want to have something as heavy as a pav snack, switch to these petite moong dal bhajjis. The crushed peppercorns and coriander seeds give these crisp dumplings their characteristic flavor. ",Vahchef,10 mins,15 mins,15 mins,"9362, 9363, 8334, 9364, 8342, 9365, 8338, 9360, 9362, 9363, 8334, 9364, 8342, 9365, 8338, 9360","Soak the moong dal for 2 hours and remove the water and blend it into a smooth paste.
Take a bowl and add moong dal paste, pepper, salt, asafoetida, red chili powder and mix thoroughly.
Add cooking soda, oil, coriander leaves and mix thoroughly.
Heat oil in a pan, drop it like small balls (bhajiya) using hand and deep fry them.Now the hot and crispy Moong dal ka bhaajiya is ready to serve.",4.6000,5,359.7,4,1.3,NULL,24,0,15,https://6d1bdf0e0edb084eae10-5bfabe5484726969ac662c6d377e2f3c.ssl.cf2.rackcdn.com/uploads/30648/4dd211846fd4b6210c2cb5908e72acd1.png
MALVANI VADE-KOMBDI VADE,https://www.vahrehvah.com/malvani-vade-kombdi-vade,"Kombdi Vade is staple food of Malvan which is very popular in west coast in Maharashtra. Very flavorful, crispy and tastes fabulous with chicken curry specially.
",Vahchef,10 mins,10 mins,10 mins,"9366, 8334, 8469, 8338, 9367, 9366, 8334, 8469, 8338, 9367","&nbsp;Take a bowl, add rice flour, salt, turmeric powder, oil, warm water and mix thoroughly like a smooth chapathi dough.
Take small dumpling, place it on the oil applied polythene sheet and cover it with the same sheet and press it with the plate like vade as shown in the video.
Heat oil in pan and deep fry the pressed vade.&nbsp;Now the puffed Kombdi Vade is ready to serve with malvani chicken.",2.5000,6,356.6,2,1.4,NULL,6,0,0,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/7e7a4def75090af3c53b409a94582a0b.jpg
MAKKA KA CHA VADA,https://www.vahrehvah.com/makka-ka-cha-vada,"Makka ka cha Vada is a delicious and mouth watering crispy vada made with sweet corn, boiled potatoes, and spices, deep fried until golden in colour. Excellent appetizer from the Maharashtrian cuisine.",Vahchef,10 mins,10 mins,10 mins,"9368, 8773, 8338, 8550, 8368, 9369, 9370, 9371, 9372, 8328, 8327, 9373, 8394, 9111, 9037, 8334, 8705, 9374, 9375, 8666, 9368, 8773, 8338, 8550, 8368, 9369, 9370, 9371, 9372, 8328, 8327, 9373, 8394, 9111, 9037, 8334, 8705, 9374, 9375, 8666","&nbsp;Take the blender and add sweet corn and blend it into a coarse paste.
Boil the potato and grate it.
Heat 1 tablespoon of oil in a pan, add fennel seeds, cumin seeds, garlic, ginger, green chillies and saute it.
Add black salt, cumin powder, coriander powder, amchur powder, turmeric powder, asafoetida, garam masala and saute it.
To it, even add corn, potato, salt, sugar and saute it.
Now add flattened rice, chickpea flour and saute it and switch off the flame.
Sprinkle corn flour and mix thoroughly.
Take small dumpling and make round balls and give the shape of cutlet using hand and place it in a strainer.
Heat oil in a pan and dip the cutlet from strainer and deep fry them until golden brown in colour.Now the makka ka cha vada is ready to serve with the tomato sauce.",3.9000,10,0,2,0,NULL,0,0,0,https://6d1bdf0e0edb084eae10-5bfabe5484726969ac662c6d377e2f3c.ssl.cf2.rackcdn.com/uploads/30650/0137786d0b96dfeb4057dde7f9e824eb.png
DOODHI ANNANA AMTI,https://www.vahrehvah.com/doodhi-annana-amti,Doodhi Annana Amti is a very simple preparation made combined with bottle gourd and pineapple. This dish is is specially made for marriage occasions in the thana.,Vahchef,10 mins,10 mins,10 mins,"9376, 9377, 8437, 8416, 8368, 8937, 9378, 8401, 9379, 8319, 9380, 9381, 9382, 9383, 9111, 8394, 9330, 9037, 8327, 8820, 9384, 8701, 9385, 9386, 9387, 9388, 9389, 9390, 8334, 9376, 9377, 8437, 8416, 8368, 8937, 9378, 8401, 9379, 8319, 9380, 9381, 9382, 9383, 9111, 8394, 9330, 9037, 8327, 8820, 9384, 8701, 9385, 9386, 9387, 9388, 9389, 9390, 8334","Heat oil in a pan and add mustard seeds, cumin seeds, black cardamom, cinnamon, cloves, bay leaf, curry leaves and saute it.
Add onions, garlic, ginger, green chillies, asafoetida, turmeric powder, red chilly powder, garam masala, coriander powder, goda masala and saute it on slow flame.
To it add bottle gourd pieces, groundnut and saute it and place the lid and cook it.
Then add pineapple pieces, water and mix thoroughly and place the lid and cook it.
Add tomato, jaggery, tamarind juice and saute it.
Now add sesame seeds powder, peanut powder, grated coconut and cook it for 2 -3 minutes on slow flame.
Atlast add coriander leaves and mix thoroughly.Now the doodhi annana amti is ready to serve with roti or rice.",3.4,42,16.4,2,0,NULL,0.6,0,2,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/efccd2451180dcecd1c0f9e7a4c41b1d.jpg
GAVRAN MATKI USAL,https://www.vahrehvah.com/gavran-matki-usal,"Matki chi usal - maharashtrian dish presents a spicy and authentic recipe to prepare the popular maharashtrian lentil preparation, usal. The sprouted lentils like matki is cooked with onion, tomato, chillies and coconut and enjoyed with bhakris or rice flour rotis. ",Vahchef,10 mins,25 mins,25 mins,"8440, 8455, 8324, 9391, 9392, 8319, 9393, 9111, 8394, 9330, 9394, 9395, 9361, 9360, 8334, 9396, 8440, 8455, 8324, 9391, 9392, 8319, 9393, 9111, 8394, 9330, 9394, 9395, 9361, 9360, 8334, 9396","Heat oil in pan and add mustard seeds, cumin seeds, onion, garlic, ginger, curry leaves and saute it.
On low flame add green chillies, asafoetida, turmeric powder, red chili powder, red chili powder(Maharashtra), moth beans and saute it.
Add water and mix thoroughly and place the lid and cook it for 15 minutes.
Atlast add tomato, coriander leaves and mix thoroughly and cook it. Now the dish is ready to serve with rice.",2.2632,19,0,2,0,NULL,0,0,0,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/1851df6e13afd44bdc6bc560eef7ca75.jpg
BAJRI CHI BHAKRI-BAJRA ROTI,https://www.vahrehvah.com/bajri-chi-bhakri-bajra-roti,"Bajri chi bhakri - bajra roti made with flour of pearl millet a specialty of Maharashtra. Bajra gives heat to your body so, generally we eat this bhakri in winter season.",Vahchef,10 mins,10 mins,10 mins,"9397, 8334, 9367, 9398, 9397, 8334, 9367, 9398","Take a bowl, add bajra flour, salt, warm water, 1 teaspoon of oil and make a stiff dough.
Apply oil to the polythene sheet, place the small dumpling of the dough and fold the polythene and press it with plate and make the poori size bhakri.
Heat the tawa, place the bhakri and cook it on both sides using ghee.",3.5,89,0,2,0,NULL,0,0,0,https://6d1bdf0e0edb084eae10-5bfabe5484726969ac662c6d377e2f3c.ssl.cf2.rackcdn.com/uploads/30653/7dbe628a63614a400b255074a58156de.png
METHI BHAJI,https://www.vahrehvah.com/methi-bhaji,Methi Bhaji prepared with fresh and green methi leaves is one of the simple and healthiest recipes with fenugreek.,Vahchef,10 mins,10 mins,10 mins,"9399, 9111, 9400, 9393, 9391, 8356, 8341, 8334, 8450, 9153, 9401, 9402, 8338, 9399, 9111, 9400, 9393, 9391, 8356, 8341, 8334, 8450, 9153, 9401, 9402, 8338","In a bowl add chick pea flour, asafoetida, carom seeds, green chillies, ginger, garlic paste, cooking soda, turmeric powder, salt, garam masala, onions, methi leaves, spring onions, water and mix thoroughly.
Heat oil in a pan and drop in the bajji using hand and deep fry them until golden brown in colour.Now the hot methi bhaji are ready to serve with tomato sauce.",3.3636,22,0,4,0,NULL,0,0,0,https://6d1bdf0e0edb084eae10-5bfabe5484726969ac662c6d377e2f3c.ssl.cf2.rackcdn.com/uploads/30654/f058d18668353ab48338ddc606f04a83.jpg
CRISPY CORN PEPPER CASHEW,https://www.vahrehvah.com/crispy-corn-pepper-cashew,"Crispy corn pepper cashew is an excellent dish which can be served as a snack especially a wonderful and exotic cocktail snack. This snack dish is neatly made with sweet corns and cashew nuts that are coated with a humble spiced batter, deep fried until lightly crisp and tempered with fresh curry leaves and green chillies to give a zest to the dish.
",Vahchef,10 mins,25 mins,25 mins,"9403, 9404, 9405, 9406, 8334, 8332, 9407, 8987, 9408, 8324, 9409, 8420, 9410, 8392, 8363, 9403, 9404, 9405, 9406, 8334, 8332, 9407, 8987, 9408, 8324, 9409, 8420, 9410, 8392, 8363","1. Take a bowl and add ginger garlic paste, salt, &frac12; tsp pepper powder, 1tbs corn flour, 1 tbs egg, little water and mix thoroughly.
2. Add corn and mix well and keep aside.
3. Take another bowl and add corn flour, all purpose flour and mix thoroughly and add only corn from the mixture and dust it.
4. Then place in the colander to remove extra flour as shown in the video.
5. In the left over batter add cashew nut and mix thoroughly.
6. Remove the cashew nuts and dust it in the cornflour and all purpose flour mixture.
7. Heat oil in a pan and add corn and place the lid but do not cover completely deep fry corn and remove into a plate.
8. In the same oil add cashew nut and deep fry them and take it into a same plate.
9. Take 2 tbs oil in a pan add onion, crushed ginger and garlic, curry leaves, green chillies, soya sauce,1 tsp finely chopped curry leaves,&frac12; tsp pepper and saute it.
10. Add corn and cashew nut and toss it.
11. Now the crispy corn pepper cashew nut is ready to serve.",2.7143,14,0,4,0,NULL,0,0,0,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/68aa7c23a10cbfee7c68b2dcae810baa.JPG
KUTCHI DABELI,https://www.vahrehvah.com/kutchi-dabeli,Kutchi dabeli is traditionally sold on the streets of Gujarati towns. It is another version of vada pav made with a sweet and spicy potato mixture. ,Vahchef,15 mins,30 mins,30 mins,"8907, 8368, 8785, 8402, 8444, 8404, 9411, 9412, 9413, 8809, 9414, 9415, 8395, 8334, 9416, 9247, 9417, 9418, 9419, 8526, 9420, 8618, 9421, 9422, 9423, 9424, 9425, 8327, 9426, 8907, 8368, 8785, 8402, 8444, 8404, 9411, 9412, 9413, 8809, 9414, 9415, 8395, 8334, 9416, 9247, 9417, 9418, 9419, 8526, 9420, 8618, 9421, 9422, 9423, 9424, 9425, 8327, 9426","Heat the pan and add coriander seeds, cumin seeds, cloves, cardamom, dry red chilies, star anise, black cumin seeds, cinnamon, javitri and dry roast it then transfer it into a plate, allow it cool.
Transfer it into a blender and make fine powder.
Heat 1 tablespoon oil in a pan and add 1 tablespoon above fine powder, dessicated coconut, amchur powder, salt, sugar just mix it and switch off the flame.
Heat 1 tablespoon oil in a pan and add roasted ground nuts later switch off the flame.
To it add amchur powder, chaat masala, 1 teaspoon red chili powder, coriander powder and mix it nicely.
Take the mixie jar and add coriander leaves, green chillies, bengal gram, lime juice, salt and blend it into smooth coriander chutney.
Take garlic, salt, 1 tablespoon red chili powder and make a smooth paste with pestle, transfer into a bowl and add little water to make garlic chutney.
Heat oil in a pan and add 2 tablespoon of prepared dabeli masala, boiled mashed potato switch off the flame.
Mix nicely and spread it into a plate sprinkle chopped onions, pomegranate seeds, mixture of ground nuts, 1 tablespoon chopped coriander leaves and keep the stuffing aside.
Slit ladi pav horizontally and spread garlic chutney, coriander chutney, dates and tamarind chutney, potato mixture and fold it.
&nbsp;Spread butter on the ladi pav and roast it on hot tawa.&nbsp;Now the kutchi dabeli is ready to serve.",3.5,89,0,2,0,NULL,0,0,0,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/08bc796c254b68816d60acb707a7f197.JPG
ADAS POLOW,https://www.vahrehvah.com/adas-polow-by-paavani-jella,"Adas Polow, a delicious rice layered with lentils. It's a great rice dish to prepare when you don't have a lot of time.  A traditional Iranian rice and lentil polow (pilaf) is cooked with a crusty, delicious layer of rice on the bottom. The saffron-scented rice and lentils are decorated.",Vahchef,60 mins,20 mins,20 mins,"8461, 9427, 9381, 8906, 8328, 8611, 9428, 9429, 8334, 9430, 9431, 8893, 9432, 9433, 9434, 9435, 8461, 9427, 9381, 8906, 8328, 8611, 9428, 9429, 8334, 9430, 9431, 8893, 9432, 9433, 9434, 9435","Heat butter in a pan and add onion, garlic, cinnamon, cumin powder, pepper powder and saute it for a minute.
Add lentils, quinoa, little salt and saute it.
Add hot water, place the lid and cook it for 10 minutes.
Heat butter in another pan and add almonds, walnuts, raisins and saute it for a minute and later add dates, saute it and transfer it into a plate.
Heat 1 tablespoon butter In the same pan add potato slices as one layer.
On top spread half of cooked quinoa as another layer.
On top sprinkle half of roasted dry fruits.
Later spread half of saffron water.
On top spread leftover quinoa, dry fruits, saffron and cook it for 2 minutes with lid on it.Now the quinoa is ready to serve.",3.7,59,0,2,0,NULL,0,0,0,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/8a1b0e258f05bc11c8c5dcc224983400.JPG
